HP:0001667	MP:0006391
HP:0012566	MP:0001217
HP:0007402	MP:0008180
HP:0011696	MP:0006350
HP:0011925	MP:0004324
HP:0003173	MP:0011170
HP:0004090	MP:0008156
HP:0100458	MP:0004526
HP:0004922	MP:0011401
HP:0002423	MP:0001464
HP:0011618	MP:0011959
HP:0008962	MP:0006397
HP:0009640	MP:0005042
HP:0011430	MP:0005526
HP:0007649	MP:0000893
HP:0002240	MP:0008518
HP:0010890	MP:0008518
HP:0002878	MP:0004492
HP:0010844	MP:0006026
HP:0010750	MP:0012019
HP:0006213	MP:0002879
HP:0000809	MP:0011344
HP:0006121	MP:0005359
HP:0003799	MP:0003406
HP:0002625	MP:0010934
HP:0012256	MP:0003242
HP:0100433	MP:0009925
HP:0007898	MP:0000942
HP:0011557	MP:0001278
HP:0011199	MP:0010852
HP:0005598	MP:0008941
HP:0010730	MP:0004753
HP:0006598	MP:0011842
HP:0010782	MP:0001204
HP:0005892	MP:0008130
HP:0012507	MP:0001573
HP:0008263	MP:0004867
HP:0009471	MP:0008159
HP:0006779	MP:0011269
HP:0011687	MP:0004438
HP:0003811	MP:0011163
HP:0001369	MP:0006206
HP:0007536	MP:0003903
HP:0012485	MP:0004584
HP:0003117	MP:0002593
HP:0011335	MP:0000156
HP:0007566	MP:0010478
HP:0200000	MP:0011645
HP:0002159	MP:0003490
HP:0012042	MP:0012148
HP:0009953	MP:0010688
HP:0006355	MP:0012287
HP:0004437	MP:0012439
HP:0003387	MP:0009190
HP:0010532	MP:0002399
HP:0010814	MP:0009952
HP:0005946	MP:0000176
HP:0002345	MP:0010689
HP:0012478	MP:0011273
HP:0005676	MP:0000398
HP:0004162	MP:0001730
HP:0010848	MP:0002636
HP:0011593	MP:0006422
HP:0003909	MP:0010799
HP:0100573	MP:0000406
HP:0011199	MP:0008118
HP:0010659	MP:0002485
HP:0007021	MP:0011032
HP:0011223	MP:0010441
HP:0007829	MP:0004966
HP:0009412	MP:0001461
HP:0100627	MP:0011063
HP:0200117	MP:0004948
HP:0004893	MP:0009779
HP:0001146	MP:0011268
HP:0010442	MP:0010066
HP:0003554	MP:0011171
HP:0009582	MP:0011010
HP:0011593	MP:0000948
HP:0006167	MP:0008477
HP:0010848	MP:0009211
HP:0011231	MP:0012469
HP:0100000	MP:0000978
HP:0002676	MP:0011672
HP:0100852	MP:0011607
HP:0010735	MP:0008355
HP:0100168	MP:0000105
HP:0006147	MP:0003052
HP:0003953	MP:0012287
HP:0007193	MP:0011107
HP:0003444	MP:0009283
HP:0005593	MP:0008835
HP:0010679	MP:0009923
HP:0006149	MP:0011148
HP:0008410	MP:0011352
HP:0010020	MP:0010580
HP:0000609	MP:0004436
HP:0000851	MP:0011271
HP:0004852	MP:0003176
HP:0005463	MP:0002140
HP:0200131	MP:0004930
HP:0011287	MP:0001167
HP:0009128	MP:0010182
HP:0003657	MP:0001952
HP:0005942	MP:0012205
HP:0006695	MP:0011571
HP:0008648	MP:0005316
HP:0010178	MP:0001042
HP:0009648	MP:0004490
HP:0010638	MP:0011095
HP:0005510	MP:0001903
HP:0009236	MP:0011582
HP:0012297	MP:0012350
HP:0009883	MP:0009291
HP:0003357	MP:0009749
HP:0002983	MP:0011830
HP:0004036	MP:0010687
HP:0001520	MP:0010931
HP:0006684	MP:0003147
HP:0011558	MP:0006151
HP:0004866	MP:0009745
HP:0002566	MP:0012438
HP:0012400	MP:0006063
HP:0011909	MP:0002300
HP:0012288	MP:0010442
HP:0006232	MP:0005360
HP:0012194	MP:0002977
HP:0000187	MP:0010388
HP:0100877	MP:0008411
HP:0002032	MP:0004588
HP:0006739	MP:0004504
HP:0000001	MP:0011111
HP:0005325	MP:0010532
HP:0010679	MP:0011354
HP:0007839	MP:0001895
HP:0006593	MP:0012149
HP:0009186	MP:0008392
HP:0012296	MP:0008761
HP:0007546	MP:0004252
HP:0011833	MP:0012204
HP:0011877	MP:0008431
HP:0006593	MP:0002530
HP:0011430	MP:0000476
HP:0012260	MP:0008220
HP:0007289	MP:0009916
HP:0004527	MP:0001132
HP:0012431	MP:0009139
HP:0006097	MP:0004744
HP:0012625	MP:0002193
HP:0003760	MP:0001966
HP:0004442	MP:0011119
HP:0006423	MP:0004392
HP:0009132	MP:0009291
HP:0000732	MP:0003122
HP:0003347	MP:0005579
HP:0012261	MP:0009571
HP:0001691	MP:0008732
HP:0007490	MP:0012482
HP:0000723	MP:0010691
HP:0004090	MP:0005405
HP:0004405	MP:0009924
HP:0012631	MP:0000008
HP:0007232	MP:0002056
HP:0006386	MP:0009738
HP:0009703	MP:0012427
HP:0011208	MP:0009248
HP:0011428	MP:0012073
HP:0007589	MP:0005638
HP:0003106	MP:0008436
HP:0006441	MP:0005305
HP:0005010	MP:0004351
HP:0010534	MP:0008473
HP:0011724	MP:0011901
HP:0012646	MP:0011457
HP:0004661	MP:0004966
HP:0100094	MP:0008530
HP:0010430	MP:0000143
HP:0006539	MP:0010853
HP:0007646	MP:0012444
HP:0006790	MP:0003254
HP:0000456	MP:0000230
HP:0008945	MP:0008792
HP:0011893	MP:0008514
HP:0008483	MP:0005380
HP:0004758	MP:0009302
HP:0003688	MP:0009888
HP:0011550	MP:0009891
HP:0005844	MP:0000064
HP:0001537	MP:0004585
HP:0100190	MP:0009293
HP:0012565	MP:0002625
HP:0003940	MP:0004695
HP:0001868	MP:0012425
HP:0009090	MP:0010955
HP:0005178	MP:0008400
HP:0011148	MP:0004535
HP:0004016	MP:0008758
HP:0005665	MP:0009707
HP:0011188	MP:0011145
HP:0009979	MP:0005523
HP:0009216	MP:0011626
HP:0001374	MP:0011955
HP:0005687	MP:0010430
HP:0011292	MP:0002544
HP:0005744	MP:0008034
HP:0010191	MP:0000406
HP:0001886	MP:0000642
HP:0008394	MP:0008193
HP:0001113	MP:0012422
HP:0012011	MP:0000423
HP:0200147	MP:0009519
HP:0012422	MP:0008405
HP:0002971	MP:0008944
HP:0001341	MP:0010701
HP:0003196	MP:0004295
HP:0001144	MP:0004736
HP:0005623	MP:0011672
HP:0003334	MP:0011093
HP:0003467	MP:0003207
HP:0004288	MP:0001837
HP:0005794	MP:0002162
HP:0011669	MP:0011049
HP:0003787	MP:0012102
HP:0010838	MP:0004490
HP:0012240	MP:0006271
HP:0000945	MP:0006276
HP:0000124	MP:0010013
HP:0100505	MP:0012643
HP:0011507	MP:0008850
HP:0009260	MP:0005070
HP:0005307	MP:0002772
HP:0011929	MP:0011533
HP:0008401	MP:0010382
HP:0100942	MP:0001204
HP:0005435	MP:0003481
HP:0002023	MP:0001903
HP:0006638	MP:0005670
HP:0003403	MP:0001414
HP:0100392	MP:0011148
HP:0011607	MP:0006144
HP:0011832	MP:0011658
HP:0011592	MP:0003137
HP:0001232	MP:0000366
HP:0000854	MP:0000935
HP:0011624	MP:0008355
HP:0004241	MP:0010426
HP:0006625	MP:0009546
HP:0002169	MP:0000741
HP:0004971	MP:0003242
HP:0012011	MP:0008804
HP:0011549	MP:0012509
HP:0004751	MP:0009121
HP:0010773	MP:0011012
HP:0007964	MP:0005066
HP:0004322	MP:0009750
HP:0003942	MP:0011823
HP:0012011	MP:0003697
HP:0100283	MP:0008530
HP:0001466	MP:0011684
HP:0012433	MP:0008303
HP:0100575	MP:0003409
HP:0012580	MP:0011955
HP:0009888	MP:0009394
HP:0005472	MP:0009302
HP:0005244	MP:0004746
HP:0010666	MP:0008179
HP:0008153	MP:0012394
HP:0010261	MP:0011109
HP:0004268	MP:0000399
HP:0003547	MP:0009738
HP:0100439	MP:0002700
HP:0003869	MP:0011036
HP:0100320	MP:0003483
HP:0011618	MP:0011855
HP:0006088	MP:0010028
HP:0004910	MP:0004433
HP:0012657	MP:0009515
HP:0005498	MP:0008530
HP:0001151	MP:0006205
HP:0002121	MP:0010282
HP:0002810	MP:0010688
HP:0008107	MP:0003576
HP:0005733	MP:0000440
HP:0002162	MP:0000616
HP:0005299	MP:0004535
HP:0003460	MP:0009408
HP:0009375	MP:0001042
HP:0011922	MP:0005609
HP:0002419	MP:0000867
HP:0010495	MP:0012012
HP:0011894	MP:0010411
HP:0008311	MP:0003959
HP:0012658	MP:0006126
HP:0011730	MP:0012387
HP:0002548	MP:0008092
HP:0012000	MP:0002530
HP:0002816	MP:0003218
HP:0008151	MP:0008836
HP:0010899	MP:0002838
HP:0011214	MP:0002777
HP:0008821	MP:0009294
HP:0002825	MP:0012016
HP:0000753	MP:0001913
HP:0011993	MP:0011914
HP:0012264	MP:0004952
HP:0003405	MP:0002801
HP:0011292	MP:0001851
HP:0010238	MP:0001740
HP:0008293	MP:0010757
HP:0005743	MP:0004402
HP:0011303	MP:0009124
HP:0009128	MP:0005066
HP:0011194	MP:0010486
HP:0011195	MP:0003527
HP:0003919	MP:0005582
HP:0007917	MP:0008760
HP:0100502	MP:0000662
HP:0010980	MP:0011745
HP:0004139	MP:0004040
HP:0004090	MP:0002570
HP:0006431	MP:0004503
HP:0100847	MP:0009554
HP:0008185	MP:0011025
HP:0012667	MP:0003461
HP:0007754	MP:0005041
HP:0002464	MP:0002159
HP:0000786	MP:0008478
HP:0009494	MP:0008178
HP:0000660	MP:0011955
HP:0009020	MP:0010382
HP:0008946	MP:0008280
HP:0002971	MP:0010782
HP:0011600	MP:0008305
HP:0007655	MP:0012427
HP:0100368	MP:0008479
HP:0002444	MP:0004936
HP:0200150	MP:0010097
HP:0009003	MP:0011855
HP:0004499	MP:0008711
HP:0011559	MP:0003409
HP:0005011	MP:0009747
HP:0007494	MP:0002822
HP:0012379	MP:0009498
HP:0007020	MP:0008183
HP:0003392	MP:0005626
HP:0011295	MP:0010348
HP:0100162	MP:0011134
HP:0009524	MP:0012286
HP:0010888	MP:0000873
HP:0011463	MP:0002143
HP:0005780	MP:0009448
HP:0012593	MP:0006208
HP:0010620	MP:0011255
HP:0000931	MP:0002906
HP:0003785	MP:0001237
HP:0009370	MP:0004530
HP:0001788	MP:0011030
HP:0011548	MP:0011096
HP:0012381	MP:0003416
HP:0007480	MP:0010091
HP:0010571	MP:0003824
HP:0002757	MP:0008431
HP:0007601	MP:0004228
HP:0006615	MP:0001876
HP:0009665	MP:0011093
HP:0001571	MP:0009554
HP:0012014	MP:0005198
HP:0001983	MP:0001234
HP:0003382	MP:0001658
HP:0011448	MP:0011911
HP:0007006	MP:0012462
HP:0012360	MP:0012386
HP:0012441	MP:0003481
HP:0004321	MP:0012670
HP:0003879	MP:0009554
HP:0008259	MP:0006328
HP:0004492	MP:0004587
HP:0012169	MP:0004295
HP:0010144	MP:0003244
HP:0010082	MP:0011665
HP:0001444	MP:0004504
HP:0005788	MP:0002298
HP:0010259	MP:0004822
HP:0009820	MP:0012469
HP:0012564	MP:0003779
HP:0001606	MP:0012644
HP:0100408	MP:0006309
HP:0007603	MP:0009778
HP:0012521	MP:0008477
HP:0100284	MP:0000742
HP:0011292	MP:0003403
HP:0010590	MP:0010178
HP:0009642	MP:0011098
HP:0007541	MP:0000299
HP:0002627	MP:0008064
HP:0011212	MP:0006421
HP:0009972	MP:0011111
HP:0008588	MP:0000264
HP:0004122	MP:0008907
HP:0005707	MP:0004431
HP:0011689	MP:0010649
HP:0006865	MP:0001835
HP:0009056	MP:0000354
HP:0008083	MP:0005260
HP:0006339	MP:0010465
HP:0009809	MP:0010640
HP:0001336	MP:0011955
HP:0006161	MP:0010610
HP:0010073	MP:0009394
HP:0009844	MP:0012381
HP:0008678	MP:0012564
HP:0006389	MP:0005423
HP:0004765	MP:0003695
HP:0000550	MP:0000299
HP:0200117	MP:0004671
HP:0009435	MP:0008363
HP:0012403	MP:0011699
HP:0006865	MP:0008118
HP:0009557	MP:0010434
HP:0006577	MP:0011057
HP:0011398	MP:0012054
HP:0001374	MP:0010404
HP:0000720	MP:0012195
HP:0006906	MP:0004568
HP:0002929	MP:0012304
HP:0010285	MP:0012377
HP:0012260	MP:0006258
HP:0011671	MP:0009708
HP:0010848	MP:0008836
HP:0000338	MP:0004737
HP:0003329	MP:0010986
HP:0005305	MP:0009916
HP:0100916	MP:0002134
HP:0004422	MP:0000871
HP:0012658	MP:0011869
HP:0010026	MP:0004802
HP:0012295	MP:0009764
HP:0003944	MP:0010756
HP:0002425	MP:0008517
HP:0003150	MP:0002801
HP:0010770	MP:0011037
HP:0011696	MP:0012570
HP:0003803	MP:0004253
HP:0100735	MP:0010692
HP:0001839	MP:0004492
HP:0008439	MP:0012167
HP:0008794	MP:0004432
HP:0012178	MP:0002977
HP:0003127	MP:0003694
HP:0007295	MP:0001214
HP:0004713	MP:0009755
HP:0005409	MP:0012468
HP:0100939	MP:0009657
HP:0004851	MP:0002531
HP:0011894	MP:0010740
HP:0011889	MP:0011070
HP:0008473	MP:0012341
HP:0010506	MP:0004274
HP:0001264	MP:0003701
HP:0003740	MP:0012377
HP:0004926	MP:0010151
HP:0010843	MP:0004135
HP:0011187	MP:0008070
HP:0012261	MP:0009055
HP:0002747	MP:0004778
HP:0001951	MP:0005062
HP:0004936	MP:0001694
HP:0009092	MP:0003967
HP:0005605	MP:0004196
HP:0011193	MP:0010172
HP:0010025	MP:0012569
HP:0005892	MP:0005044
HP:0011152	MP:0012075
HP:0002872	MP:0008351
HP:0005115	MP:0011027
HP:0008730	MP:0001849
HP:0002786	MP:0011273
HP:0011807	MP:0012099
HP:0003185	MP:0010045
HP:0004890	MP:0004585
HP:0003338	MP:0012377
HP:0000343	MP:0006297
HP:0005733	MP:0005282
HP:0004826	MP:0001837
HP:0006684	MP:0011344
HP:0010306	MP:0012342
HP:0002630	MP:0002134
HP:0008331	MP:0009693
HP:0009288	MP:0008513
HP:0003803	MP:0011358
HP:0011655	MP:0010333
HP:0004926	MP:0005051
HP:0008433	MP:0012491
HP:0006685	MP:0002150
HP:0002063	MP:0009767
HP:0009439	MP:0008362
HP:0004768	MP:0010669
HP:0005733	MP:0008481
HP:0001653	MP:0009194
HP:0005363	MP:0009307
HP:0004860	MP:0011674
HP:0100406	MP:0010407
HP:0006965	MP:0001042
HP:0008141	MP:0009285
HP:0003693	MP:0009285
HP:0100140	MP:0010824
HP:0011929	MP:0003461
HP:0012605	MP:0011752
HP:0008430	MP:0005228
HP:0002959	MP:0009991
HP:0006334	MP:0002143
HP:0007360	MP:0001366
HP:0002593	MP:0009752
HP:0001312	MP:0010222
HP:0200067	MP:0004737
HP:0003462	MP:0011745
HP:0012301	MP:0010194
HP:0011195	MP:0000987
HP:0006685	MP:0012469
HP:0100081	MP:0003483
HP:0006290	MP:0001470
HP:0003224	MP:0009439
HP:0005873	MP:0000394
HP:0005105	MP:0004051
HP:0005449	MP:0001780
HP:0003205	MP:0001108
HP:0001344	MP:0010173
HP:0009695	MP:0010430
HP:0100002	MP:0011038
HP:0000941	MP:0009161
HP:0001606	MP:0001414
HP:0009599	MP:0003694
HP:0000900	MP:0011349
HP:0004562	MP:0000513
HP:0006232	MP:0009735
HP:0002120	MP:0000875
HP:0100001	MP:0010441
HP:0011597	MP:0012049
HP:0011372	MP:0011223
HP:0009003	MP:0004717
HP:0002476	MP:0009958
HP:0000698	MP:0002373
HP:0007650	MP:0011106
HP:0006101	MP:0011456
HP:0004960	MP:0010687
HP:0006471	MP:0008519
HP:0100898	MP:0011138
HP:0003688	MP:0004442
HP:0001717	MP:0000662
HP:0005248	MP:0004295
HP:0003288	MP:0004736
HP:0002287	MP:0011528
HP:0001795	MP:0002140
HP:0100827	MP:0011668
HP:0003456	MP:0008957
HP:0003185	MP:0010199
HP:0005238	MP:0003542
HP:0005652	MP:0004435
HP:0005437	MP:0004236
HP:0005603	MP:0009888
HP:0012104	MP:0001023
HP:0100314	MP:0000874
HP:0006696	MP:0010765
HP:0009595	MP:0008092
HP:0003562	MP:0009123
HP:0012410	MP:0004429
HP:0008467	MP:0009886
HP:0011823	MP:0006270
HP:0008964	MP:0012373
HP:0200110	MP:0010271
HP:0012483	MP:0003242
HP:0011795	MP:0011967
HP:0004599	MP:0008490
HP:0005626	MP:0012389
HP:0010249	MP:0000892
HP:0006558	MP:0002577
HP:0100507	MP:0001054
HP:0001803	MP:0005056
HP:0009392	MP:0011859
HP:0004248	MP:0000662
HP:0100124	MP:0010229
HP:0006554	MP:0009747
HP:0009968	MP:0006331
HP:0005409	MP:0009628
HP:0001533	MP:0012350
HP:0012566	MP:0003240
HP:0001922	MP:0003483
HP:0100382	MP:0008075
HP:0003639	MP:0004583
HP:0011696	MP:0011400
HP:0003426	MP:0003537
HP:0009056	MP:0001786
HP:0003927	MP:0006059
HP:0007230	MP:0004749
HP:0001983	MP:0004456
HP:0010235	MP:0004466
HP:0010684	MP:0012586
HP:0000100	MP:0008768
HP:0002963	MP:0009298
HP:0012187	MP:0009916
HP:0011658	MP:0000274
HP:0003609	MP:0003707
HP:0007182	MP:0003542
HP:0001129	MP:0009927
HP:0005070	MP:0008364
HP:0008346	MP:0008418
HP:0006070	MP:0011034
HP:0007815	MP:0000023
HP:0010055	MP:0001904
HP:0100206	MP:0003220
HP:0004240	MP:0001314
HP:0000073	MP:0001464
HP:0008125	MP:0011678
HP:0002630	MP:0008516
HP:0006740	MP:0005614
HP:0011652	MP:0011513
HP:0005946	MP:0003463
HP:0100297	MP:0011112
HP:0200136	MP:0008431
HP:0009140	MP:0005042
HP:0100901	MP:0010481
HP:0100262	MP:0009451
HP:0012293	MP:0012420
HP:0007598	MP:0009441
HP:0100409	MP:0008364
HP:0001049	MP:0001671
HP:0010773	MP:0009795
HP:0008165	MP:0003819
HP:0012033	MP:0006277
HP:0006598	MP:0004709
HP:0003951	MP:0012342
HP:0010416	MP:0003220
HP:0006415	MP:0003748
HP:0005183	MP:0011030
HP:0100082	MP:0009786
HP:0008954	MP:0010917
HP:0001062	MP:0006201
HP:0008163	MP:0004838
HP:0012395	MP:0009712
HP:0001472	MP:0003638
HP:0005498	MP:0000476
HP:0011172	MP:0012318
HP:0008330	MP:0005265
HP:0004047	MP:0010156
HP:0011653	MP:0000030
HP:0100399	MP:0009124
HP:0012013	MP:0004421
HP:0011185	MP:0001720
HP:0006886	MP:0008761
HP:0003426	MP:0005415
HP:0009684	MP:0011137
HP:0002359	MP:0008514
HP:0003400	MP:0009038
HP:0012183	MP:0008360
HP:0001321	MP:0008512
HP:0003782	MP:0011659
HP:0010021	MP:0004802
HP:0007024	MP:0012385
HP:0006432	MP:0006003
HP:0000732	MP:0003067
HP:0001320	MP:0012469
HP:0100870	MP:0008859
HP:0001238	MP:0005423
HP:0007768	MP:0003620
HP:0009491	MP:0003040
HP:0009806	MP:0004183
HP:0000728	MP:0008310
HP:0001663	MP:0011098
HP:0004442	MP:0011026
HP:0003490	MP:0004159
HP:0009454	MP:0009785
HP:0007627	MP:0008473
HP:0002141	MP:0004999
HP:0007480	MP:0000054
HP:0011198	MP:0010052
HP:0010138	MP:0010691
HP:0009019	MP:0010228
HP:0005104	MP:0003880
HP:0002384	MP:0002604
HP:0003330	MP:0012588
HP:0010406	MP:0005673
HP:0012548	MP:0012424
HP:0001575	MP:0011996
HP:0012620	MP:0012573
HP:0012623	MP:0005043
HP:0008767	MP:0010022
HP:0002711	MP:0009916
HP:0000412	MP:0010758
HP:0008460	MP:0004301
HP:0001537	MP:0011245
HP:0012012	MP:0003460
HP:0003205	MP:0001079
HP:0100283	MP:0002504
HP:0012051	MP:0006269
HP:0100202	MP:0004798
HP:0007412	MP:0001024
HP:0007402	MP:0012085
HP:0011623	MP:0003992
HP:0009625	MP:0010670
HP:0100813	MP:0011744
HP:0009416	MP:0000399
HP:0004433	MP:0003694
HP:0003148	MP:0012050
HP:0003640	MP:0011696
HP:0001400	MP:0002843
HP:0006520	MP:0011442
HP:0011542	MP:0002015
HP:0000055	MP:0010556
HP:0011667	MP:0002488
HP:0006135	MP:0008142
HP:0100694	MP:0012297
HP:0004633	MP:0008286
HP:0005111	MP:0001417
HP:0100919	MP:0001694
HP:0012656	MP:0012424
HP:0006112	MP:0003861
HP:0009405	MP:0005659
HP:0005939	MP:0000143
HP:0010234	MP:0011112
HP:0006706	MP:0004294
HP:0002140	MP:0012167
HP:0005602	MP:0010948
HP:0010168	MP:0002162
HP:0003755	MP:0004323
HP:0002323	MP:0004936
HP:0012008	MP:0011068
HP:0008751	MP:0004936
HP:0002723	MP:0008908
HP:0012017	MP:0004562
HP:0009818	MP:0009977
HP:0007208	MP:0001347
HP:0007851	MP:0012578
HP:0010146	MP:0005613
HP:0009031	MP:0011914
HP:0011596	MP:0011384
HP:0005700	MP:0008749
HP:0007786	MP:0009286
HP:0008344	MP:0011803
HP:0009921	MP:0009424
HP:0003744	MP:0001832
HP:0011245	MP:0010186
HP:0004476	MP:0006222
HP:0011196	MP:0005521
HP:0200110	MP:0004869
HP:0011670	MP:0006194
HP:0006763	MP:0010165
HP:0003809	MP:0012633
HP:0100669	MP:0010358
HP:0200008	MP:0011244
HP:0009958	MP:0000731
HP:0010714	MP:0009138
HP:0003387	MP:0011077
HP:0010845	MP:0005630
HP:0011271	MP:0010688
HP:0006311	MP:0012569
HP:0004891	MP:0001511
HP:0007494	MP:0004005
HP:0011829	MP:0003803
HP:0003105	MP:0010129
HP:0011659	MP:0004585
HP:0008306	MP:0012242
HP:0007589	MP:0004925
HP:0009281	MP:0011038
HP:0009199	MP:0009303
HP:0005650	MP:0000168
HP:0100841	MP:0004219
HP:0002640	MP:0010981
HP:0000954	MP:0003010
HP:0012524	MP:0004580
HP:0200131	MP:0005549
HP:0100309	MP:0012050
HP:0005892	MP:0003265
HP:0100401	MP:0012297
HP:0100866	MP:0009435
HP:0003106	MP:0009133
HP:0004765	MP:0009975
HP:0005890	MP:0011856
HP:0010861	MP:0002162
HP:0100625	MP:0010388
HP:0005852	MP:0008690
HP:0011719	MP:0011437
HP:0009322	MP:0008091
HP:0012362	MP:0010900
HP:0003393	MP:0003695
HP:0005141	MP:0011109
HP:0004582	MP:0009764
HP:0000524	MP:0000105
HP:0010543	MP:0001464
HP:0012260	MP:0011981
HP:0001371	MP:0000942
HP:0005369	MP:0011403
HP:0010980	MP:0011075
HP:0000297	MP:0010269
HP:0004502	MP:0003802
HP:0012347	MP:0004764
HP:0006781	MP:0012639
HP:0012188	MP:0000394
HP:0100863	MP:0009758
HP:0004635	MP:0010832
HP:0000846	MP:0001023
HP:0001710	MP:0006088
HP:0000497	MP:0011538
HP:0100576	MP:0010853
HP:0004764	MP:0011911
HP:0008783	MP:0011669
HP:0003307	MP:0011665
HP:0004878	MP:0006372
HP:0001900	MP:0010645
HP:0005302	MP:0012641
HP:0002235	MP:0011457
HP:0011598	MP:0002993
HP:0006696	MP:0004638
HP:0008269	MP:0001411
HP:0005867	MP:0000561
HP:0005160	MP:0003863
HP:0010433	MP:0012297
HP:0000661	MP:0004379
HP:0003202	MP:0010442
HP:0100923	MP:0003406
HP:0009264	MP:0008261
HP:0009821	MP:0008853
HP:0005267	MP:0003196
HP:0001644	MP:0000389
HP:0011643	MP:0011827
HP:0001531	MP:0009287
HP:0000420	MP:0009977
HP:0001008	MP:0010382
HP:0004238	MP:0002162
HP:0011717	MP:0003698
HP:0009343	MP:0000366
HP:0010260	MP:0000176
HP:0011784	MP:0012422
HP:0010364	MP:0001041
HP:0008441	MP:0000873
HP:0012285	MP:0005198
HP:0002929	MP:0009777
HP:0007608	MP:0010692
HP:0010453	MP:0010443
HP:0010849	MP:0011135
HP:0002377	MP:0010388
HP:0006217	MP:0012144
HP:0011691	MP:0000322
HP:0009378	MP:0004525
HP:0004823	MP:0011859
HP:0004887	MP:0004638
HP:0005307	MP:0009408
HP:0012193	MP:0008360
HP:0001401	MP:0011074
HP:0004290	MP:0011914
HP:0002346	MP:0008088
HP:0009969	MP:0000873
HP:0005946	MP:0011610
HP:0005938	MP:0008356
HP:0006587	MP:0000662
HP:0010682	MP:0002533
HP:0100277	MP:0009451
HP:0002113	MP:0001204
HP:0009884	MP:0004486
HP:0009341	MP:0009740
HP:0009966	MP:0004801
HP:0012574	MP:0009927
HP:0003348	MP:0004737
HP:0007605	MP:0004801
HP:0006094	MP:0010832
HP:0001898	MP:0004886
HP:0010055	MP:0009292
HP:0006203	MP:0006124
HP:0010683	MP:0010511
HP:0012261	MP:0000441
HP:0002582	MP:0004944
HP:0000340	MP:0008407
HP:0004839	MP:0000387
HP:0012097	MP:0009244
HP:0009804	MP:0001042
HP:0006751	MP:0012148
HP:0003851	MP:0002843
HP:0001992	MP:0000386
HP:0009831	MP:0008511
HP:0100390	MP:0001069
HP:0000042	MP:0000855
HP:0008297	MP:0011055
HP:0008150	MP:0003961
HP:0011736	MP:0012379
HP:0001283	MP:0009712
HP:0000904	MP:0010691
HP:0100506	MP:0008759
HP:0010085	MP:0010130
HP:0011752	MP:0009140
HP:0005726	MP:0001366
HP:0200059	MP:0010645
HP:0012259	MP:0012001
HP:0001338	MP:0001749
HP:0010612	MP:0002382
HP:0010148	MP:0010408
HP:0011100	MP:0003242
HP:0010167	MP:0004528
HP:0011791	MP:0005345
HP:0004471	MP:0009256
HP:0100404	MP:0010677
HP:0004926	MP:0000882
HP:0011296	MP:0002982
HP:0011895	MP:0003226
HP:0100574	MP:0011934
HP:0100296	MP:0004744
HP:0003204	MP:0010816
HP:0011719	MP:0003889
HP:0001606	MP:0004133
HP:0000420	MP:0001042
HP:0009761	MP:0003133
HP:0005914	MP:0008768
HP:0005010	MP:0004591
HP:0004433	MP:0011162
HP:0003554	MP:0004373
HP:0010706	MP:0011911
HP:0003309	MP:0001042
HP:0011888	MP:0008153
HP:0006157	MP:0012570
HP:0100303	MP:0012062
HP:0010941	MP:0001459
HP:0011679	MP:0004404
HP:0100896	MP:0011699
HP:0012023	MP:0010782
HP:0001074	MP:0005577
HP:0001579	MP:0009278
HP:0100148	MP:0000662
HP:0005619	MP:0009779
HP:0200105	MP:0002398
HP:0005114	MP:0006205
HP:0006961	MP:0004568
HP:0200036	MP:0009099
HP:0011674	MP:0010692
HP:0009735	MP:0002382
HP:0010376	MP:0009352
HP:0009468	MP:0010645
HP:0007103	MP:0003096
HP:0012646	MP:0011274
HP:0008823	MP:0003803
HP:0008330	MP:0004889
HP:0008288	MP:0006205
HP:0002777	MP:0011022
HP:0009254	MP:0003682
HP:0005320	MP:0008304
HP:0005453	MP:0012038
HP:0006829	MP:0010688
HP:0006161	MP:0000422
HP:0002882	MP:0009295
HP:0001507	MP:0011097
HP:0003168	MP:0004294
HP:0010679	MP:0000440
HP:0011303	MP:0009779
HP:0005384	MP:0003482
HP:0005667	MP:0012038
HP:0006438	MP:0000894
HP:0001618	MP:0010445
HP:0001400	MP:0003849
HP:0012018	MP:0000843
HP:0001953	MP:0008767
HP:0010676	MP:0001042
HP:0006077	MP:0008253
HP:0100513	MP:0004397
HP:0009186	MP:0004328
HP:0006291	MP:0000980
HP:0005743	MP:0008305
HP:0009549	MP:0003242
HP:0005942	MP:0009273
HP:0000890	MP:0004520
HP:0100485	MP:0011916
HP:0003068	MP:0000616
HP:0006916	MP:0003489
HP:0002656	MP:0012444
HP:0010383	MP:0008413
HP:0004375	MP:0012486
HP:0004289	MP:0000033
HP:0003874	MP:0004943
HP:0010876	MP:0010382
HP:0003640	MP:0004827
HP:0100024	MP:0000176
HP:0012562	MP:0004335
HP:0003836	MP:0004006
HP:0005608	MP:0001783
HP:0011912	MP:0003409
HP:0007634	MP:0001780
HP:0010721	MP:0010245
HP:0200122	MP:0003039
HP:0007795	MP:0010464
HP:0007385	MP:0002411
HP:0006808	MP:0010701
HP:0003464	MP:0010640
HP:0010405	MP:0008160
HP:0008945	MP:0012668
HP:0011155	MP:0011976
HP:0001379	MP:0004403
HP:0012622	MP:0012385
HP:0000804	MP:0003802
HP:0011988	MP:0010713
HP:0005606	MP:0008216
HP:0011197	MP:0012238
HP:0004474	MP:0004744
HP:0007943	MP:0005212
HP:0012332	MP:0012470
